Title,URL,Advertiser,Location,Listing Date,Short Description
Java Developer,https://www.seek.com.au/jobs/job/36386891?type=standard,Brisbane,CBD & Inner Suburbs,20d ago,Got talent in Spring and Java and want to hone your skills while doing what you love? This could be the opportunity you have been looking for.
Java Developer,https://www.seek.com.au/jobs/job/36386886?type=standard,Just Digital People,Brisbane,20d ago,Got talent in Spring and Java and want to hone your skills while doing what you love? This could be the opportunity you have been looking for.
Full Stack Developer (Java / Docker / Vue.js),https://www.seek.com.au/jobs/job/36384477?type=standard,Finite IT Recruitment Solutions,Brisbane,20d ago,Full Stack Developer (Java / Vue.js)
Java Developer - Up to 110K + Super,https://www.seek.com.au/jobs/job/36390122?type=standard,Just Digital People,Brisbane,19d ago,Harold | Create software that's solving interesting problems on a global scale
Full Stack Java Developer,https://www.seek.com.au/jobs/job/36375499?type=standard,Finite IT Recruitment Solutions,Brisbane,22d ago,Multiple roles for experienced Full Stack Java Developers available!
Java Team Lead,https://www.seek.com.au/jobs/job/36373156?type=standard,Davidson Technology,Brisbane,23d ago,Looking for a Team Lead with background in Java Software development to lead a team in a large multinational organisation. 
"R-65069 Consultant, Software Engineering (Java)",https://www.seek.com.au/jobs/job/36373026?type=standard,MasterCard,Brisbane,23d ago,"Seeking a Java generalist with experience in web-facing server communications, service-orientated architecture, micro-services environment."
Full Stack Developer (Java / Spring / Docker / Vue.js),https://www.seek.com.au/jobs/job/36375687?type=standard,Finite IT Recruitment Solutions,Brisbane,22d ago,Greenfield opportunity working with a great company looking to make some rapid innovations in their industry from the ground up!
Full Stack Developer - Java,https://www.seek.com.au/jobs/job/36375546?type=standard,Finite IT Recruitment Solutions,Brisbane,22d ago,Join this growing organisation and really help deliver some business impacting solutions - multiple roles available - apply today 
Software Developer (Integrations),https://www.seek.com.au/jobs/job/36541427?type=standout,Fusion Sport Pty Ltd,Brisbane,1d ago,"Fusion develops, implements and supports a range of technologies to optimise human performance. Put simply, we help people to strive to do their best."
Java Software Engineer,https://www.seek.com.au/jobs/job/36365502?type=standard,Davidson Technology,Brisbane,23d ago,"Application development, maintaining existing systems, unit testing, release management, design and building databases &amp; identifying system issues. "
Application/Software Architect,https://www.seek.com.au/jobs/job/36538500?type=standard,WorkCover Queensland,Brisbane,1d ago,A unique opportunity to join WorkCover Queensland’s Strategy and Architecture team!
Senior Java Developer - Spring Cloud / Spring Boot,https://www.seek.com.au/jobs/job/36361625?type=standard,Attract People,Brisbane,24d ago,Call Bastiaan on 0422 254 206 | 3 roles - Automate CI/CD pipeline / Spring Cloud
Platform Engineer - Integration / API,https://www.seek.com.au/jobs/job/36536496?type=standard,Deloitte,Brisbane,2d ago,Designing and developing modern integration and API platforms (Mulesoft / Camel / Fuse / AWS / Apigee / Axway).
Software Developer,https://www.seek.com.au/jobs/job/36530335?type=standard,Dassault Systemes Australia Pty Ltd,Brisbane,2d ago,Seeking a highly motivated Software Developer to join a global technology leader
QA Analyst,https://www.seek.com.au/jobs/job/36530049?type=standard,Humanised Group,Brisbane,2d ago,Quality Assurance Analyst | 60/40 Manual/Automated Testing | Well Established Company | Northern Suburbs | APPLY NOW!
Implementation Consultant,https://www.seek.com.au/jobs/job/36529101?type=standard,Robert Walters,Brisbane,2d ago,Client facing role with a leading international oil and gas software house.
Android Developer,https://www.seek.com.au/jobs/job/36433879?type=standard,RedEye Apps,Brisbane,15d ago,Greenfield &amp; brownfeidl development on our enterprise applications | work with Java &amp; Kotlin
Full Stack Developer (Micro-Services/NodeJS/Python/PHP),https://www.seek.com.au/jobs/job/36518678?type=standout,Aspedia Australia,Brisbane,3d ago,We are an Australian owned and operated eBusiness solutions provider seeking a Full Stack Developer based in Brisbane Technology Park
Senior Software Engineer - Java,https://www.seek.com.au/jobs/job/36336719?type=standout,Ignite,Brisbane,26d ago,Senior Software Engineer – Continuing Engineering - Java
Implementation & Support Team Leader,https://www.seek.com.au/jobs/job/36512628?type=standard,JayB Enterprises,Brisbane,4d ago,Are you ready for the next step in your IT career? We are looking for an Implementation &amp; Support Team Leader to join our team.
Android Developer,https://www.seek.com.au/jobs/job/36508433?type=standout,Ambition Technology,Brisbane,4d ago,"If you're a problem solving Android Dev looking to join a positive and tech savvy team, get in touch!"
Technical Lead / Solutions Architect - Energy and Resources,https://www.seek.com.au/jobs/job/36500301?type=standout,Nova Group,Brisbane,5d ago,Exciting opportunity for an experienced Technical Lead / Solutions Architect to join our Energy and Resources team supporting an exciting project.
Full Stack Java Developer,https://www.seek.com.au/jobs/job/36344453?type=standard,Brisbane,Information & Communication Technology,25d ago,Want more experience in front end development while applying your back-end knowledge with a great team? Look no further than this role.
Full Stack Java Developer,https://www.seek.com.au/jobs/job/36344441?type=standard,Just Digital People,Brisbane,25d ago,Want more experience in front end development while applying your back-end knowledge with a great team? Look no further than this role.
Java Developer | Up to $100K,https://www.seek.com.au/jobs/job/36341788?type=standard,Just Digital People,Brisbane,26d ago,Dom | 0457 466 110. Are you looking for more experience in front end development while still applying your back-end knowledge? Apply Here!
Java Developer,https://www.seek.com.au/jobs/job/36335027?type=standard,Digital Connections,Brisbane,26d ago,"Jessy 0402 458 957 - Looking for an enthusiastic Java Developer, who wants to be a part of an innovative ​​t​e​am. Work with the latest tech."
C++ Software Engineer,https://www.seek.com.au/jobs/job/36497072?type=standard,Attract People,Brisbane,5d ago,"Join an existing senior software team to build complex, high performance &amp; innovative applications for a global, industry leading SaaS organisation"
Senior Cold Fusion Developer,https://www.seek.com.au/jobs/job/36490578?type=standard,Appscorp PTY LTD T/A ECConnect,Brisbane,6d ago,"BRISBANE - Leading Telecommunication Software Provider, exciting role in a fast growing company - Phone Brad 0413 208 786"
Java Developer,https://www.seek.com.au/jobs/job/36330241?type=standard,Brisbane,Information & Communication Technology,27d ago,This is an opportunity to join a growing team as a Java Developer. Call Suraya on 0400 461 121 and apply now.
Java Developer,https://www.seek.com.au/jobs/job/36330237?type=standard,Just Digital People,Brisbane,27d ago,This is an opportunity to join a growing team as a Java Developer. Call Regan on 0478 687 951 and apply now.
CONSULTANTS – HEALTHCARE ICT,https://www.seek.com.au/jobs/job/36485174?type=standard,Quality People,Brisbane,8d ago,Our client requires ICT Consultants with strong experience in Healthcare for ongoing roles in Darwin
Solution Consultant – DELMIA/3DEXPERIENCE,https://www.seek.com.au/jobs/job/36436655?type=standout,Dassault Systemes Australia Pty Ltd,Brisbane,8d ago,Exciting career opportunity to transform organisations in a collaborative team environment
Senior iOS Developer,https://www.seek.com.au/jobs/job/36483962?type=standard,Attract People,Brisbane,8d ago,$$$ Call JUSTIN ON 043377 3568 *** Get the opportunity to work in one of the best office spaces in Brisbane while working on exciting new projects.
Senior MS Dynamics CRM Specialist - Brisbane,https://www.seek.com.au/jobs/job/36483034?type=standout,Randstad - Technologies,Brisbane,8d ago,"Senior MS Dynamics CRM Developer
Permanent Vacancy
Brisbane CBD"
Java Developer | Mid-Level Programmer,https://www.seek.com.au/jobs/job/36331250?type=standard,RecruitShop,Brisbane,27d ago,Join an innovative company providing solutions for the education market as a Developer / Programmer! | Taringa QLD
Bioinformatician,https://www.seek.com.au/jobs/job/36470228?type=standout,QIMR Berghofer Medical Research Institute,Brisbane,10d ago,We are seeking an experienced scientist with strong bioinformatics/computational biology skills to join QIMR Berghofer.
Bioinformatician,https://www.seek.com.au/jobs/job/36470227?type=standout,QIMR Berghofer Medical Research Institute,Brisbane,10d ago,We are seeking an experienced scientist with strong bioinformatics/computational biology skills to join QIMR Berghofer.
Senior Bioinformatician,https://www.seek.com.au/jobs/job/36470001?type=standout,QIMR Berghofer Medical Research Institute,Brisbane,10d ago,We are seeking a senior bioinformatician with strong bioinformatics/computational biology skills in the area of genomics to join QIMR Berghofer.
Senior Bioinformatician,https://www.seek.com.au/jobs/job/36470000?type=standout,QIMR Berghofer Medical Research Institute,Brisbane,10d ago,We are seeking a senior bioinformatician with strong bioinformatics/computational biology skills in the area of genomics to join QIMR Berghofer.
Test Analyst,https://www.seek.com.au/jobs/job/36466943?type=standout,QSuper Group,Brisbane,10d ago,Exciting opportunity for an experienced and enthusiastic Test Analyst to join our fast-paced Systems Applications team on a permanent basis.  
Salesforce Developer,https://www.seek.com.au/jobs/job/36465059?type=standout,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,Brisbane,10d ago, ABOUT THE ROLE  We are looking for a talented &amp; experienced Salesforce Developer who is self-motivated and passionate about the Salesforce
Software Developer,https://www.seek.com.au/jobs/job/36463294?type=standout,ABB Australia Pty Ltd,Brisbane,10d ago,Excellent Career Opportunity with the Market Leader!
Graduate Developer,https://www.seek.com.au/jobs/job/36463219?type=standout,Dialog IT,Brisbane,10d ago,Dialog is seeking Graduate Developers with strong customer service focus to join its growing professional services team in Brisbane.
Senior Enterprise iOS Mobile Developer,https://www.seek.com.au/jobs/job/36460371?type=standout,Intelligent Pathways,Brisbane,11d ago,Intelligent Pathways is looking for passionate a iOS Mobile Enterprise Developer to join our team! Start date negotiable for the right person.
Cross Train into Functional Programming!,https://www.seek.com.au/jobs/job/36457665?type=standout,teraDigital Services,Brisbane,11d ago,Join a high performing team in a scaling SaaS Company! Appeals to Intermediate to Senior Developers looking to step into FP and leadership!
Automation Test Analyst,https://www.seek.com.au/jobs/job/36388297?type=standout,Cognizant Technology Solutions Australia Pty Ltd,Brisbane,19d ago,"Cognizant hiring Automation Test Analyst in development &amp; maintenance of Legacy Core Automation BDD framework that uses Java, LeanFT, Selenium, Concor"
Senior Information Security Engineer,https://www.seek.com.au/jobs/job/36453155?type=standard,Chandler Macleod Group,Brisbane,11d ago,"Permanent position with a reputable, well known organisation renowned for their openness, collaboration and innovation"
Software Engineering Manager,https://www.seek.com.au/jobs/job/36445692?type=standout,Boeing Defence Australia,Brisbane,12d ago,This is a career defining opportunity not to be missed!
Senior Developer,https://www.seek.com.au/jobs/job/36442750?type=standout,Trapeze Group,Brisbane,12d ago,"Challenging and satisfying work in a tight-knit team, offering secure employment working on a well-established product. Great team environment."
Software Developers,https://www.seek.com.au/jobs/job/36442447?type=standout,Boeing Defence Australia,Brisbane,12d ago,Seeking Software Engineerings to work on a project specialising in the design and development of artificial intelligence and automation systems
Mid-level iOS/Mobile Developer,https://www.seek.com.au/jobs/job/36441546?type=standout,Entegy PTY LTD,Brisbane,13d ago,"Hands on role, designing and developing medical simulation software in use across hospitals and universities worldwide."
Senior JavaScript/React Developer,https://www.seek.com.au/jobs/job/36437751?type=standout,Intelligent Pathways,Brisbane,14d ago,"We are currently seeking a talented, dedicated and passionate Senior JavaScript/React Developer to join our team on a permanent basis!"
Senior Enterprise iOS Mobile Developer,https://www.seek.com.au/jobs/job/36437633?type=standout,Intelligent Pathways,Brisbane,14d ago,Intelligent Pathways is looking for passionate a iOS Mobile Enterprise Developer to join our team! Start date negotiable for the right person.
Senior Front End Web Developer,https://www.seek.com.au/jobs/job/36388258?type=standard,Command Group,Brisbane,19d ago,"FRONT END POSITION- REACT.JS / JAVA PLATFORM - FINTECH THAT AIMS TO MAKE FAST, TRANSPARENT AND COST EFFECTIVE TRANSACTIONS FROM ANYWHERE."
Data Engineer,https://www.seek.com.au/jobs/job/36433785?type=standout,Michael Page Technology,Brisbane,15d ago,"As the resident Data Engineer, your role will be focused on the provision of data relative to the needs of the Advanced Analytics team."
Mobile App Developer (iOS and/or Android),https://www.seek.com.au/jobs/job/36429620?type=standard,GIS People Pty Ltd,Brisbane,16d ago,"Do you have what it takes to help us develop the next generation of native mobile apps through machine learning, augmented reality, IoT and chatbots?"
User Acceptance Test Analyst,https://www.seek.com.au/jobs/job/36427557?type=standout,Auto & General,Brisbane,16d ago,Take your automated testing expertise to a new level to execute test cases for complex financial services.
Senior Software Engineer - Java 8 | Spring Boot,https://www.seek.com.au/jobs/job/36312580?type=standard,Attract People,Brisbane,30d ago,Call Bastiaan on 0422 254 206 | Join a dynamic software team and help drive innovation on exciting enterprise level projects!
SecDevOps,https://www.seek.com.au/jobs/job/36423729?type=standard,Humanised Group,Brisbane,16d ago,"Brand new teamwhere you will build the DevOps capability for an R&amp;D Security dep. Bonuses, conferences, training budget + LOADS MORE BENEFITS!"
DevOps,https://www.seek.com.au/jobs/job/36423728?type=standard,Humanised Group,Brisbane,16d ago,"Become a SecDevOps! Brand new teamwhere you will build the DevOps capability for an R&amp;D Security dep. Bonuses, conferences, training budget."
DevOps,https://www.seek.com.au/jobs/job/36423727?type=standard,Humanised Group,Brisbane,16d ago,"Become a SecDevOps! Brand new teamwhere you will build the DevOps capability for an R&amp;D Security dep. Bonuses, conferences, training budget."
Lead SecDevOps,https://www.seek.com.au/jobs/job/36423680?type=standard,Humanised Group,Brisbane,16d ago,Build the DevOps capability and Cloud architecture in a Greenfields environment for an industry leader. Mentor a team. Unique role in Brisbane.
Lead SecDevOps,https://www.seek.com.au/jobs/job/36423681?type=standard,Humanised Group,Brisbane,16d ago,Build the DevOps capability and Cloud architecture in a Greenfields environment for an industry leader. Mentor a team. Unique role in Brisbane.
Lead DevOps,https://www.seek.com.au/jobs/job/36423679?type=standard,Humanised Group,Brisbane,16d ago,Build the DevOps capability and Cloud architecture in a Greenfields environment for an industry leader. Mentor a team. Unique role in Brisbane.
Lead SecDevOps,https://www.seek.com.au/jobs/job/36423678?type=standard,Humanised Group,Brisbane,16d ago,Build the DevOps capability and Cloud architecture in a Greenfields environment for an industry leader. Mentor a team. Unique role in Brisbane.
Web Development Team Lead | JavaScript,https://www.seek.com.au/jobs/job/36422320?type=standard,PRA,Brisbane,16d ago,Seeking a technology agnostic Engineer to join our client and a dynamic and talented team of developers on a permanent basis!
Not Your Typical Data Analyst Role!,https://www.seek.com.au/jobs/job/36417480?type=standard,Griffin Recruitment,Brisbane,17d ago,Want to work with an awesome technology entrepreneur who will stretch and challenge you and let you soar?
Senior Information Security Engineer,https://www.seek.com.au/jobs/job/36413354?type=standout,Hudson,Brisbane,17d ago,Greenfield opportunity role with unique and multiple challenges to protect digital assets in an open sharing information based environment. 
Quality Assurance Engineer,https://www.seek.com.au/jobs/job/36260660?type=standard,Attract People,Brisbane,17d ago,Commit to excellence / Cutting edge development environment / Interviewing Now
Seeking Software Developers,https://www.seek.com.au/jobs/job/36409491?type=standout,Boeing Defence Australia,Brisbane,18d ago,Unique opportunities with Boeing Defence Australia not to be missed!
Senior Backend Engineer | Growth role!,https://www.seek.com.au/jobs/job/36408341?type=standard,PRA,Brisbane,18d ago,Seeking a Talented Senior Server Side Engineer with a passion for programming to join a great team and exciting company!
Mobile Developer - Global eCom Leader -  Relocate to BANGKOK,https://www.seek.com.au/jobs/job/36402773?type=standard,Big Wednesday,Brisbane,18d ago,This is a unique opportunity to join a highly successful online company that has gone from startup to star!
Full Stack Web Application Developer with VB.Net experience. Brisbane North.,https://www.seek.com.au/jobs/job/36349491?type=standard,GMH SYTEMS PTY LTD,Brisbane,25d ago,"Opportunity for a Web Application developer with demonstrable skills in VB.Net, JQuery, Java Script, HTML and SQL Server"
DevOps Engineer,https://www.seek.com.au/jobs/job/36393988?type=standard,Exclaim IT,Brisbane,19d ago,DevOps Engineer | Fantastic Permanent Opportunity | Extensive experience with Cloud (Azure) | Highly Sought After Commercial Client
JavaScript Developer,https://www.seek.com.au/jobs/job/36393489?type=standout,Esri Australia Pty Ltd,Brisbane,19d ago,Come and help us change the way companies use location.
Full Stack Software Engineering Manager  - Relocate to Thailand,https://www.seek.com.au/jobs/job/36390997?type=standard,Big Wednesday,Brisbane,19d ago,Want to work in and team and company that is passionate about technology and the Internet? Do you enjoy working within Agile teams?
Senior Security Engineer,https://www.seek.com.au/jobs/job/36201225?type=standout,Eyecon Pty Ltd,Brisbane,19d ago,We are looking for a talented and self motivated Information Security Engineer to help us keep our globally distributed gaming platform secure.
Principal Consultant - Offensive Security,https://www.seek.com.au/jobs/job/36389292?type=standard,Intalock Technologies,Brisbane,19d ago,"We are looking for a leader to deliver and enhance our Offensive Security Practice in the areas of VM, Pen Testing, Web &amp; Mobile app reviews etc."
Systems Administrator,https://www.seek.com.au/jobs/job/36191020?type=standout,OnTalent Pty Ltd,Brisbane,19d ago,A leading technology business experiencing growth in an emerging market is now hiring a Systems Administrator.
Senior Performance Test Analyst,https://www.seek.com.au/jobs/job/36387815?type=standout,Cognizant Technology Solutions Australia Pty Ltd,Brisbane,19d ago,"Cognizant is hiring Senior Performance Test Analyst with hands on test framework that uses Dynatrace, JMeter, SQL Database (Oracle, MS SQL)."
Senior Security Network Engineer/Product Developer,https://www.seek.com.au/jobs/job/36387754?type=standard,Humanised Group,Brisbane,19d ago,"Fantastic opportunity to develop security products within a well renowned Australian company. Brisbane, Melbourne, or Sydney location."
Security Product Developer/Engineer,https://www.seek.com.au/jobs/job/36387530?type=standard,Humanised Group,Brisbane,20d ago,"Fantastic opportunity to develop security products within a well renowned Australian company. Brisbane, Melbourne, or Sydney location."
Senior/ Lead Back End Engineer - work with Scala!,https://www.seek.com.au/jobs/job/36381319?type=standard,NatRecANZ,Brisbane,20d ago,Senior/ Lead Back End Engineer required to join growing tech start up.  Opportunity to work with Functional Programming (Scala) in a X-functional team
Mobile Developer-iOS & Android Brisbane CBD,https://www.seek.com.au/jobs/job/36377070?type=standout,Ambition Technology,Brisbane,22d ago,iOS &amp; Android
Senior Front End Web Developer,https://www.seek.com.au/jobs/job/36348241?type=standard,Command Group,Brisbane,25d ago,"FRONT END POSITION- REACT.JS / JAVA PLATFORM - FINTECH THAT AIMS TO MAKE FAST, TRANSPARENT AND COST EFFECTIVE TRANSACTIONS FROM ANYWHERE."
Principal Software Engineer Lead,https://www.seek.com.au/jobs/job/36377855?type=standard,Cubic Transportation Systems,Brisbane,22d ago,A new challenge is available for an experienced Principal Software Engineer within the Cubic Engineering Team.
Android Developer $100k +,https://www.seek.com.au/jobs/job/36377350?type=standard,Just Digital People,Brisbane,22d ago,"Immediate start needed for a hardcore Android dev, what's in it for you? Good salary, great team and fun projects :) &amp; brownies!!"
Junior Software Engineer,https://www.seek.com.au/jobs/job/36368743?type=standard,MIPAC Pty Ltd,Brisbane,23d ago,MIPAC is at the forefront of control systems technology; are you a recent engineering or computer science graduate looking to embark on your career?
Web Developer,https://www.seek.com.au/jobs/job/36349738?type=standout,Hays Information Technology,Brisbane,25d ago,Seeking exceptional front end developer with SPA experience for key role in leading Software Company
Oracle Policy Automation Developer,https://www.seek.com.au/jobs/job/36144214?type=standout,Dialog IT,Brisbane,26d ago,"Dialog seek an Oracle Policy Automation Developer, responsible for capturing, managing, &amp; deploying complex legislation and document-based policies."
Graduate Full-Stack Software Developers,https://www.seek.com.au/jobs/job/36341556?type=standout,DWS Limited,Brisbane,26d ago,We are currently looking for Graduate full-stack front-end &amp; back-end Developers for Brisbane-based roles in support of our local customers
IT Professional,https://www.seek.com.au/jobs/job/36181622?type=standout,Diverseco Pty Ltd,Brisbane,27d ago,A fantastic career opportunity has just opened up for a highly dedicated IT Professional with solid academic accomplishments.
DevOps Engineer,https://www.seek.com.au/jobs/job/36335404?type=standard,Humanised Group,Brisbane,26d ago,"Reputable Consultancy looking for DevOps Experts to work in a customer facing role. High salaries, cool projects and limitless career opportunities"
DevOps Engineer,https://www.seek.com.au/jobs/job/36335403?type=standard,Humanised Group,Brisbane,26d ago,"Reputable Consultancy looking for DevOps Experts to work in a customer facing role. High salaries, cool projects and limitless career opportunities"
"MS Dynamics CRM Technical Consultant, Brisbane, End User",https://www.seek.com.au/jobs/job/36320943?type=standard,Nigel Frank International PTY LTD,Brisbane,29d ago,"MS Dynamics CRM Technical Consultant, Brisbane, End User  "
