Title,URL,Advertiser,Location,Listing Date,Short Description
Ruby on Rails Developer,https://www.seek.com.au/jobs/job/36332018?type=standout,Selective Search,Brisbane,27d ago,Ruby/Go Software Engineer/New Cloud Projects/AWS/Long term career ops/Great Team and benefits/
Scientific Recruitment Consultant,https://www.seek.com.au/jobs/job/36491908?type=standard,Kelly Scientific Resources,Brisbane,6d ago,"Supporting team environment, career progression with a lucrative bonus scheme! "
"Mid - Senior Developers (Ruby, Rails and React)",https://www.seek.com.au/jobs/job/36332365?type=standard,Interpro - QLD,Brisbane,27d ago,Employer of Choice - World Class Development Team - Great Culture - Funded Training and Professional Development Opportunities - Career Progression
Senior Developer - NetEngine - Brisbane,https://www.seek.com.au/jobs/job/36398287?type=standard,Employment Office,Brisbane,19d ago,"Opportunity for experienced Developer (Ruby on Rails, JS, React Native, or Node) to join an agile company. Great diversity in projects &amp; clients!"
Software Developer - Scout Talent - Melbourne,https://www.seek.com.au/jobs/job/36455342?type=standard,Employment Office,Brisbane,11d ago,Exciting opportunity for a back-end development specialist to join our team! Design &amp; build solutions for our amazing clients. Great org. culture!
Senior Full Stack Developer,https://www.seek.com.au/jobs/job/36442172?type=standard,Attract People,Brisbane,12d ago,"Call Bastiaan on 0422 254 206 | React/Redux/GraphQL/RoR/AWS. Drive innovation, developing new features for a Cloud Platform."
Data Engineer,https://www.seek.com.au/jobs/job/36433785?type=standout,Michael Page Technology,Brisbane,15d ago,"As the resident Data Engineer, your role will be focused on the provision of data relative to the needs of the Advanced Analytics team."
DevOps/Cloud Engineer,https://www.seek.com.au/jobs/job/36432934?type=standout,Esri Australia Pty Ltd,Brisbane,15d ago,Be the owner of the development life-cycle of the Cloud Services automation toolsets for Esri Australia.
Web Development Team Lead | JavaScript,https://www.seek.com.au/jobs/job/36422320?type=standard,PRA,Brisbane,16d ago,Seeking a technology agnostic Engineer to join our client and a dynamic and talented team of developers on a permanent basis!
Frontend Developer,https://www.seek.com.au/jobs/job/36404101?type=standout,Studiosity,Brisbane,18d ago,Put your frontend skills to good use and bring your design ideas. Join a team committed to developing exceptional software for the education market.
AWS DevOps Lead,https://www.seek.com.au/jobs/job/36401945?type=standout,Ambition Technology,Brisbane,18d ago,"Want to work in a great environment,  want to be challenged by multiple projects and get lots of perks,  including bonuses along the way? GC based!"
Junior Developer - NetEngine - Brisbane,https://www.seek.com.au/jobs/job/36398267?type=standard,Employment Office,Brisbane,19d ago,Are you a Developer looking to establish your career with an agile and creative software engineering company? This is your opportunity!
DevOps Engineer,https://www.seek.com.au/jobs/job/36393988?type=standard,Exclaim IT,Brisbane,19d ago,DevOps Engineer | Fantastic Permanent Opportunity | Extensive experience with Cloud (Azure) | Highly Sought After Commercial Client
Scientific Recruitment Consultant,https://www.seek.com.au/jobs/job/36390373?type=standard,Kelly Scientific Resources,Brisbane,19d ago,"Supporting team environment, career progression with a lucrative bonus scheme! "
Software Developer - Scout Talent - Brisbane,https://www.seek.com.au/jobs/job/36384829?type=standard,Employment Office,Brisbane,20d ago,Exciting opportunity for a back-end development specialist to join our team! Design &amp; build solutions for our amazing clients. Great org. culture!
Software Developer - Scout Talent,https://www.seek.com.au/jobs/job/36337188?type=standard,Employment Office,Brisbane,26d ago,Exciting opportunity for a Ruby on Rails Developer to grow with our innovative business. Work from home &amp; flexible hours negotiable.
Software Developer - Scout Talent,https://www.seek.com.au/jobs/job/36337173?type=standard,Employment Office,Brisbane,26d ago,Exciting opportunity for a Ruby on Rails Developer to grow with our innovative business. Work from home &amp; flexible hours negotiable.
Android/iOS Mobile Developer - React Native - Contract,https://www.seek.com.au/jobs/job/36439913?type=standard,The Ruby Group,Brisbane,13d ago,iOS/Android Developer for Contract Work. WA Based Company with Global Presence. In-house Developed Product. Perth Based Role. All Travel Paid!
Senior DevOps Engineer,https://www.seek.com.au/jobs/job/36370390?type=standard,4impact,Brisbane,23d ago,"Excellent opportunity to be responsible for the design and implementation of applications build, release, deployment, and configuration."
Software Developer - Scout Talent - Brisbane,https://www.seek.com.au/jobs/job/36363761?type=standard,Employment Office,Brisbane,23d ago,Exciting opportunity for a back-end development specialist to join our team! Design &amp; build solutions for our amazing clients. Great org. culture!
Software Developer - Scout Talent - Brisbane,https://www.seek.com.au/jobs/job/36363738?type=standard,Employment Office,Brisbane,23d ago,Exciting opportunity for a back-end development specialist to join our team! Design &amp; build solutions for our amazing clients. Great org. culture!
Software Developer - Scout Talent,https://www.seek.com.au/jobs/job/36315781?type=standard,Employment Office,Brisbane,30d ago,Exciting opportunity for a Ruby on Rails Developer to grow with our innovative business. Work from home &amp; flexible hours negotiable.
Software Developer - Scout Talent,https://www.seek.com.au/jobs/job/36315753?type=standard,Employment Office,Brisbane,30d ago,Exciting opportunity for a Ruby on Rails Developer to grow with our innovative business. Work from home &amp; flexible hours negotiable.
Associate Midwifery Managers - Monash Women's,https://www.seek.com.au/jobs/job/36341314?type=standout,Monash Health,Brisbane,26d ago,Grow your career at Monash Health as a Leader in Maternity in one of our 3 Maternity sites within Monash Women’s. Outstanding opportunities available
Head of Application Development,https://www.seek.com.au/jobs/job/36335470?type=standard,Sovereign Cloud Australia Pty Ltd,Brisbane,26d ago,"This developer programmer role will lead software and DevOps engineers requiring deep, hands-on software development and programming skills."
Technical Team Leader,https://www.seek.com.au/jobs/job/36335431?type=standout,Selective Search,Brisbane,26d ago,Technical Lead - fastest growing tech business in Australia! SaaS!
Network Engineer,https://www.seek.com.au/jobs/job/36330091?type=standout,Comlinx Pty Ltd,Brisbane,27d ago,Comlinx is an established systems integrator with a growing portfolio across the country and we are looking for extraordinary people to join our team!
Registered Midwife - Monash Women's,https://www.seek.com.au/jobs/job/36311797?type=standard,Monash Health,Brisbane,30d ago,Grow your career at Monash Health as a Registered Midwife in one of our 3 Maternity sites within Monash Women’s. Outstanding opportunities available
