Title,URL,Advertiser,Location,Listing Date,Short Description
Application/Software Architect,https://www.seek.com.au/jobs/job/36538500?type=standard,WorkCover Queensland,Brisbane,3d ago,A unique opportunity to join WorkCover Queensland’s Strategy and Architecture team!
Platform Engineer - Integration / API,https://www.seek.com.au/jobs/job/36536496?type=standard,Deloitte,Brisbane,3d ago,Designing and developing modern integration and API platforms (Mulesoft / Camel / Fuse / AWS / Apigee / Axway).
Software Developer,https://www.seek.com.au/jobs/job/36530335?type=standard,Dassault Systemes Australia Pty Ltd,Brisbane,3d ago,Seeking a highly motivated Software Developer to join a global technology leader
QA Analyst,https://www.seek.com.au/jobs/job/36530049?type=standard,Humanised Group,Brisbane,4d ago,Quality Assurance Analyst | 60/40 Manual/Automated Testing | Well Established Company | Northern Suburbs | APPLY NOW!
Implementation Consultant,https://www.seek.com.au/jobs/job/36529101?type=standard,Robert Walters,Brisbane,4d ago,Client facing role with a leading international oil and gas software house.
Full Stack Developer (Micro-Services/NodeJS/Python/PHP),https://www.seek.com.au/jobs/job/36518678?type=standout,Aspedia Australia,Brisbane,5d ago,We are an Australian owned and operated eBusiness solutions provider seeking a Full Stack Developer based in Brisbane Technology Park
Implementation & Support Team Leader,https://www.seek.com.au/jobs/job/36512628?type=standard,JayB Enterprises,Brisbane,5d ago,Are you ready for the next step in your IT career? We are looking for an Implementation &amp; Support Team Leader to join our team.
Android Developer,https://www.seek.com.au/jobs/job/36508433?type=standout,Ambition Technology,Brisbane,6d ago,"If you're a problem solving Android Dev looking to join a positive and tech savvy team, get in touch!"
Technical Lead / Solutions Architect - Energy and Resources,https://www.seek.com.au/jobs/job/36500301?type=standout,Nova Group,Brisbane,6d ago,Exciting opportunity for an experienced Technical Lead / Solutions Architect to join our Energy and Resources team supporting an exciting project.
C++ Software Engineer,https://www.seek.com.au/jobs/job/36497072?type=standard,Attract People,Brisbane,7d ago,"Join an existing senior software team to build complex, high performance &amp; innovative applications for a global, industry leading SaaS organisation"
Senior Cold Fusion Developer,https://www.seek.com.au/jobs/job/36490578?type=standard,Appscorp PTY LTD T/A ECConnect,Brisbane,7d ago,"BRISBANE - Leading Telecommunication Software Provider, exciting role in a fast growing company - Phone Brad 0413 208 786"
CONSULTANTS – HEALTHCARE ICT,https://www.seek.com.au/jobs/job/36485174?type=standard,Quality People,Brisbane,10d ago,Our client requires ICT Consultants with strong experience in Healthcare for ongoing roles in Darwin
Solution Consultant – DELMIA/3DEXPERIENCE,https://www.seek.com.au/jobs/job/36436655?type=standout,Dassault Systemes Australia Pty Ltd,Brisbane,10d ago,Exciting career opportunity to transform organisations in a collaborative team environment
Senior iOS Developer,https://www.seek.com.au/jobs/job/36483962?type=standard,Attract People,Brisbane,10d ago,$$$ Call JUSTIN ON 043377 3568 *** Get the opportunity to work in one of the best office spaces in Brisbane while working on exciting new projects.
Senior MS Dynamics CRM Specialist - Brisbane,https://www.seek.com.au/jobs/job/36483034?type=standout,Randstad - Technologies,Brisbane,10d ago,"Senior MS Dynamics CRM Developer
Permanent Vacancy
Brisbane CBD"
Bioinformatician,https://www.seek.com.au/jobs/job/36470228?type=standout,QIMR Berghofer Medical Research Institute,Brisbane,11d ago,We are seeking an experienced scientist with strong bioinformatics/computational biology skills to join QIMR Berghofer.
Bioinformatician,https://www.seek.com.au/jobs/job/36470227?type=standout,QIMR Berghofer Medical Research Institute,Brisbane,11d ago,We are seeking an experienced scientist with strong bioinformatics/computational biology skills to join QIMR Berghofer.
Senior Bioinformatician,https://www.seek.com.au/jobs/job/36470000?type=standout,QIMR Berghofer Medical Research Institute,Brisbane,11d ago,We are seeking a senior bioinformatician with strong bioinformatics/computational biology skills in the area of genomics to join QIMR Berghofer.
Senior Bioinformatician,https://www.seek.com.au/jobs/job/36470001?type=standout,QIMR Berghofer Medical Research Institute,Brisbane,11d ago,We are seeking a senior bioinformatician with strong bioinformatics/computational biology skills in the area of genomics to join QIMR Berghofer.
Test Analyst,https://www.seek.com.au/jobs/job/36466943?type=standout,QSuper Group,Brisbane,11d ago,Exciting opportunity for an experienced and enthusiastic Test Analyst to join our fast-paced Systems Applications team on a permanent basis.  
Salesforce Developer,https://www.seek.com.au/jobs/job/36465059?type=standout,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,Brisbane,11d ago, ABOUT THE ROLE  We are looking for a talented &amp; experienced Salesforce Developer who is self-motivated and passionate about the Salesforce
Software Developer,https://www.seek.com.au/jobs/job/36463294?type=standout,ABB Australia Pty Ltd,Brisbane,12d ago,Excellent Career Opportunity with the Market Leader!
Graduate Developer,https://www.seek.com.au/jobs/job/36463219?type=standout,Dialog IT,Brisbane,12d ago,Dialog is seeking Graduate Developers with strong customer service focus to join its growing professional services team in Brisbane.
Senior Enterprise iOS Mobile Developer,https://www.seek.com.au/jobs/job/36460371?type=standout,Intelligent Pathways,Brisbane,12d ago,Intelligent Pathways is looking for passionate a iOS Mobile Enterprise Developer to join our team! Start date negotiable for the right person.
Cross Train into Functional Programming!,https://www.seek.com.au/jobs/job/36457665?type=standout,teraDigital Services,Brisbane,12d ago,Join a high performing team in a scaling SaaS Company! Appeals to Intermediate to Senior Developers looking to step into FP and leadership!
Senior Information Security Engineer,https://www.seek.com.au/jobs/job/36453155?type=standard,Chandler Macleod Group,Brisbane,13d ago,"Permanent position with a reputable, well known organisation renowned for their openness, collaboration and innovation"
Software Engineering Manager,https://www.seek.com.au/jobs/job/36445692?type=standout,Boeing Defence Australia,Brisbane,13d ago,This is a career defining opportunity not to be missed!
Senior Developer,https://www.seek.com.au/jobs/job/36442750?type=standout,Trapeze Group,Brisbane,14d ago,"Challenging and satisfying work in a tight-knit team, offering secure employment working on a well-established product. Great team environment."
Software Developers,https://www.seek.com.au/jobs/job/36442447?type=standout,Boeing Defence Australia,Brisbane,14d ago,Seeking Software Engineerings to work on a project specialising in the design and development of artificial intelligence and automation systems
Mid-level iOS/Mobile Developer,https://www.seek.com.au/jobs/job/36441546?type=standout,Entegy PTY LTD,Brisbane,14d ago,"Hands on role, designing and developing medical simulation software in use across hospitals and universities worldwide."
