Title,URL,Advertiser,Location,Listing Date,Short Description
Spare Parts Co-ordinator,https://www.seek.com.au/jobs/job/36533671?type=standard,Genelite,Brisbane,2d ago,"Due to an internal restructure, a position has become available for a full-time Spare Parts Co-ordinator situated in our Head Office in Salisbury."
Senior Media Advisor,https://www.seek.com.au/jobs/job/36533661?type=standard,Queensland Urban Utilities,Brisbane,2d ago,We’re looking for a passionate media specialist who thrives in an issues rich environment.
Desktop Support Analyst,https://www.seek.com.au/jobs/job/36533659?type=standout,Georgiou Group Pty Ltd,Brisbane,2d ago,"We are offering an exciting new opportunity for a talented, motivated and disciplined Desktop Support Analyst to join our team on the East Coast"
Care Manager,https://www.seek.com.au/jobs/job/36533627?type=standout,Allity,Brisbane,2d ago,"At Allity, we have one shared vision: to make every day the best it can be. As a Care Manager at Allity you will lead and guide our care team, usin..."
Commercial Manager,https://www.seek.com.au/jobs/job/36533599?type=standout,Compare the Market,Brisbane,2d ago,Bring your strong commercial management skills to this challenging and varied role.
Digital and Marketing Manager,https://www.seek.com.au/jobs/job/36533566?type=standout,Sacha Drake Pty Ltd,Brisbane,2d ago,"Seeking an innovative and strategic Digital &amp; Marketing Manger to join our dynamic fashion Co, newly created role based in Woolloongabba, apply now!"
Executive Assistant to CEO,https://www.seek.com.au/jobs/job/36395487?type=promoted,Kelly Howard Recruitment,Brisbane,"",Outstanding career opportunity for a highly skilled C' Suite EA. Support a dynamic &amp; accomplished CEO running an innovative Queensland based business
Residential Homes Supervisor,https://www.seek.com.au/jobs/job/36441768?type=promoted,Visual Diversity Construction Pty Ltd,Brisbane,"",Volume building company seeking Construction Supervisor for multiple homes.
Senior Fire Alarm Technician / Electrician,https://www.seek.com.au/jobs/job/36533540?type=standout,Fire Cover Australia,Brisbane,2d ago,Service Based work on Automatic Fire Detection Systems within a Growing progressive solution based Fire Services Provider.
Account Manager,https://www.seek.com.au/jobs/job/36533507?type=standard,ALBERT SMITH GROUP,Brisbane,2d ago,The Albert Smith Group (ASG) are seeking an experienced and talented Account Manager.
Audio Visual Technician,https://www.seek.com.au/jobs/job/36533493?type=standout,Brisbane,Southern Suburbs & Logan,2d ago,"Due to growth, an opportunity has come available for an Audio Visual Technician to join our team."
Corporate Lawyer | Senior Associate | Brilliant National | Grow Your Brand,https://www.seek.com.au/jobs/job/36533466?type=standard,the agency,Brisbane,2d ago,Genuine career enhancing role. Brilliant National Firm. Small supportive team. Client access and the lion's share of the best work. Clear path up.
Youth Recreation Officer,https://www.seek.com.au/jobs/job/36533462?type=standout,Canstruct International Pty Ltd,Brisbane,2d ago,"Design and deliver recreational programs and activities for youth asylum seekers, refugees and local community members"
Store person,https://www.seek.com.au/jobs/job/36533362?type=standard,Cooldrive,Brisbane,2d ago,"CoolDrive Distribution, a market leader in the supply of Automotive Aftermarket parts is seeking an experienced store person for our Eagle Farm Store"
Business Development Manager,https://www.seek.com.au/jobs/job/36533344?type=standard,Ukoo Pty Ltd,Brisbane,2d ago,"Innovative Financial Services company seeking experienced BDM for their QLD region. Great product, great perks, excellent earning potential."
New & Used Honda Sales Position Available,https://www.seek.com.au/jobs/job/36533308?type=standout,Torque Group,Brisbane,2d ago,Torque Honda are looking for a Sales Consultant with the right attitude to join our team at North Lakes.
Development Manager - Regional Developments,https://www.seek.com.au/jobs/job/36533291?type=standard,Dean & Ling Executive,Brisbane,2d ago,"Outstanding opportunity to work on some of the largest, diverse and most interesting property development and infrastructure projects in Queensland."
Truck Tyre Fitter -Hendra BASED,https://www.seek.com.au/jobs/job/36533272?type=standout,Brisbane,CBD & Inner Suburbs,2d ago,"Are you an experienced Truck Tyre Fitter? Perhaps you’re not happy where you are, or you are looking for your next move ? Full Time positions on offer"
Regional Manager QLD/NT/WA,https://www.seek.com.au/jobs/job/36533271?type=standout,BSA Ltd,Brisbane,2d ago,"We are seeking a Regional Manager to join our Field Services Leadership team to lead, motivate and engage a team of Field Supervisors!"
Office Manager,https://www.seek.com.au/jobs/job/36533262?type=standout,Niche Reform,Brisbane,2d ago,"Work for a high end, family operated inner city Brisbane business and provide day-to-day administrative and client service support to the Director"
Teaching Assistant (Special Needs) needed in NW London,https://www.seek.com.au/jobs/job/36533253?type=standard,Tradewind Recruitment Ltd,Brisbane,2d ago,Tradewind are recruiting! Are you a great SEN Teaching Assistant looking for your next role in Brent?
Principal / Senior Ecologist,https://www.seek.com.au/jobs/job/36533226?type=standout,Base Consulting Group,Brisbane,2d ago,Seeking a principal / senior field ecologist to lead and grow our field services team.
Account Executive,https://www.seek.com.au/jobs/job/36533205?type=standout,Fuse Recruitment,Brisbane,2d ago,Calling all those wanting to take the next step of their insurance career! We need an experienced Account Executive to join a high-performing team!!
PERSONAL ASSISTANT,https://www.seek.com.au/jobs/job/36533172?type=standout,RE/MAX City,Brisbane,2d ago,Well established Brisbane Commercial Agent seeks skilled Personal Assistant to assist with day-to-day administration so he can focus on his clients.
Lawyer,https://www.seek.com.au/jobs/job/36533110?type=standard,Crime and Corruption Commission,Brisbane,2d ago,The CCC is an independent agency combating major crime and reducing corruption for the benefit of the Queensland community.
Maintenance Manager - Food,https://www.seek.com.au/jobs/job/36533081?type=standout,en world Australia,Brisbane,2d ago,"Grab this opportunity with both hands! Join the site leadership team and take charge of maintenance on site, people leader required....."
Health Club Manager - Brisbane South location,https://www.seek.com.au/jobs/job/36533064?type=standout,Brisbane,Southern Suburbs & Logan,2d ago,"Snap Fitness are seeking a dynamic, passionate and motivated Club General Manager with a proven track record in the industry to join our team."
Account Manager,https://www.seek.com.au/jobs/job/36533065?type=standard,Smart Cleaning Solutions,Brisbane,2d ago,Continually service our Client Base to our high standards
Trainer and Assessor - Dental,https://www.seek.com.au/jobs/job/36364780?type=promoted,Foundation Education Pty. Ltd.,Brisbane,"","We are looking for a trainer who is friendly, reliable and customer focused to work for one of Australia's most dynamic training organisations."
Printing Bindery Operator,https://www.seek.com.au/jobs/job/36395864?type=promoted,Spot Productions,Brisbane,"",Leading print supplier requires an experienced Bindery Machine Operator.
Development Manager - New Business,https://www.seek.com.au/jobs/job/36533038?type=standard,Dean & Ling Executive,Brisbane,2d ago,"Outstanding opportunity to work on some of the largest, diverse and most interesting property development and infrastructure projects in Queensland."
Registered Nurse &#8211;  Division of Medicine,https://www.seek.com.au/jobs/job/36533018?type=standard,West Moreton Hospital and Health Service,Brisbane,2d ago,"The Division of Medicine provides care services for Older Person / Acute Medicine, Cardiac, Rehabilitation, Renal and Palliative and Emergency Dept."
Registered Nurse &#8211;  Division of Medicine,https://www.seek.com.au/jobs/job/36533017?type=standard,West Moreton Hospital and Health Service,Brisbane,2d ago,"The Division of Medicine provides care services for Older Person / Acute Medicine, Cardiac, Rehabilitation, Renal and Palliative and Emergency Dept."
Shift Supervisor - George Fisher Mine,https://www.seek.com.au/jobs/job/36533000?type=standard,Redpath Mining,Brisbane,2d ago,"Redpath are seeking a experienced Underground Shift Supervisor for their project at George Fisher. 14/7 roster and FIFO from Bris, Cairns, Townsville."
Youth Case Managers & Senior Case Manager,https://www.seek.com.au/jobs/job/36532988?type=standout,ATSICHS Brisbane,Brisbane,2d ago,ATSICHS is seeking 2 Case Managers &amp; 1 Senior Case Manager to join the brand new Youth Services team based in the Logan region.
Cloud Specialist,https://www.seek.com.au/jobs/job/36532943?type=standard,Department of Housing & Public Works,Brisbane,2d ago,Opportunity to join the Queensland public sector in a permanent role managing and supporting government cloud services.
Regional NSW -SENIOR ACCOUNTANT/ MANAGER WITH FAST PROGRESSION TO PARTNERSHIP,https://www.seek.com.au/jobs/job/36532894?type=standard,Recruitment Expert,Brisbane,2d ago,Are you an ambitious accountant looking for fast progression to Partnership? Getting stale where you are? Look no further Apply now for regional roles
Spray Painter - New Vehicles!,https://www.seek.com.au/jobs/job/36532892?type=standout,Logical Staffing Solutions,Brisbane,2d ago,A leading logistics company in Australia is seeking a qualified spray painter to work on NEW VEHICLES at the Port of Brisbane site. IMMEDIATE START!!
HC/MC Truck Drivers,https://www.seek.com.au/jobs/job/36532891?type=standout,Logical Staffing Solutions,Brisbane,2d ago,HC/MC truck drivers with road ranger experience required NOW for ad-hoc and ongoing local refrigerated work in Hemmant. Immediate start available.
Senior Estimator,https://www.seek.com.au/jobs/job/36532869?type=standard,"Randstad - Construction, Property & Engineering",Brisbane,2d ago,Experienced commercial estimator required for one of SEQ's most dynamic &amp; exciting builders.A team of driven &amp; motivated industry professionals!
Procurement manager (EL 1),https://www.seek.com.au/jobs/job/36532865?type=standout,Australian Taxation Office,Brisbane,2d ago,"We are a diverse and high-performing team, committed to delivering excellence in procurement and contract management for the ATO."
Piling Estimator,https://www.seek.com.au/jobs/job/36532862?type=standard,CSG Talent,Brisbane,2d ago,"One of the leading Piling contractors globally Working on large scale projects in Diaphragm walls, CFA, Driven Piles Looking for a Piling Estimator"
Organisational Change Coordinator,https://www.seek.com.au/jobs/job/36532858?type=standard,Department of Housing & Public Works,Brisbane,2d ago,Seeking a committed Organisational Change professional to work on a high profile demanding Human Resource Information Solution project for government.
Site Reliability Engineer,https://www.seek.com.au/jobs/job/36532832?type=standout,Squiz Australia Pty Ltd,Brisbane,2d ago,"We are hiring a experienced Site Reliability Engineer to join our fantastic team, if you want to work with a great company check us out!"
Teacher - Yamanto,https://www.seek.com.au/jobs/job/36532830?type=standout,Goodstart Early Learning,Brisbane,2d ago,Jump on board our lovely Yamanto centre as our very own Early Childhood Teacher!
Store Manager for Ollie's Place Kidswear Robina Shopping Centre opening Aug 18,https://www.seek.com.au/jobs/job/36532825?type=standard,Ollie's Place,Brisbane,2d ago,"Quality children's wear company seeking an experienced, customer service focused store manager to lead our store at Robina Town Shopping Centre."
Pathology Assistant  (Anatomical Pathology),https://www.seek.com.au/jobs/job/36532818?type=standard,Health Support Queensland,Brisbane,2d ago,"To assist Medical, Scientific and Technical staff in the performance of laboratory duties "
Pathology Assistant  (Anatomical Pathology),https://www.seek.com.au/jobs/job/36532817?type=standard,Health Support Queensland,Brisbane,2d ago,"To assist Medical, Scientific and Technical staff in the performance of laboratory duties "
Financial Accountant,https://www.seek.com.au/jobs/job/36532787?type=standard,Attract People,Brisbane,2d ago,Seeking a Financial Accountant with experience in the banking sector to join a well established company based in Brisbane
Assistant Valuer,https://www.seek.com.au/jobs/job/36532730?type=standard,"Department of Natural Resources, Mines and Energy",Brisbane,2d ago,Involvement in assisting Registered Valuers undertake a significant valuation commitment and deliver professional services.
"Child Safety Officer (Child Protection, Social Work, Psychology)",https://www.seek.com.au/jobs/job/36346669?type=promoted,"Department of Child Safety, Youth and Women",Brisbane,"","Do you want an opportunity to improve the lives of Queensland children, young people and families who need it most?"
Office Manager,https://www.seek.com.au/jobs/job/36489518?type=promoted,Hail Response Team,Brisbane,"",this opportunity is for someone who is energised about being involved in a company encourages you to bring your magic and take owner ship of your role
Sales Estimator,https://www.seek.com.au/jobs/job/36532727?type=standout,Hays Construction,Brisbane,2d ago,Sales Estimator Required For Southern Brisbane Builder.
Legal Administrative Assistant,https://www.seek.com.au/jobs/job/36532725?type=standard,Law Business,Brisbane,2d ago,Provide administrative support to a legal team
INTERMEDIATE ACCOUNTANT - BOUTIQUE FIRM - CBD,https://www.seek.com.au/jobs/job/36532710?type=standout,Roc Consulting,Brisbane,2d ago,"EXCEPTIONAL INTERMEDIATE ROLE WITH A WELL ESTABLISHED CBD FIRM PROVIDING ADVISORY, COMPLIANCE AND WEALTH MANAGEMENT SOLUTIONS. COMPETITIVE SALARY!"
Territory Manager - Dental,https://www.seek.com.au/jobs/job/36532695?type=standout,JRS International Search Partners,Brisbane,2d ago,"A well-known, global leader in Dental is looking for a driven Territory Manager to cover the Sunshine Coast + surrounding Rural Areas."
Auto Electrician,https://www.seek.com.au/jobs/job/36532689?type=standard,Brisbane,Southern Suburbs & Logan,2d ago,Auto Electricians required in brisbane
Clinic Services Coordinator - Brisbane,https://www.seek.com.au/jobs/job/36532679?type=standard,Study Group Australia,Brisbane,2d ago,"We are currently seeking an experienced Clinic Services Coordinator, to join our busy and dedicated Brisbane Student Clinic team."
Director Corporate Governance,https://www.seek.com.au/jobs/job/36532663?type=standard,Queensland Fire and Emergency Services,Brisbane,2d ago,"The role manages the development, planning, implementation and evaluation of strategies designed to advance corporate governance with QFES."
Graduate Rehabilitation Counsellor,https://www.seek.com.au/jobs/job/36532654?type=standout,Konekt,Brisbane,2d ago,"Looking for a graduate RC in Brisbane to work with clients, learn from senior consultants and grow within Konekt."
Heavy Combination (HC) Truck Driver - Underwood,https://www.seek.com.au/jobs/job/36532649?type=standout,Australia Post Group,Brisbane,2d ago,We are currently seeking Truck Drivers to work from our facilities in Underwood. Don't miss out- apply now!
ERP Consultant,https://www.seek.com.au/jobs/job/36532640?type=standard,Robert Walters,Brisbane,2d ago,Join a rapidly growing sector and advance your career with a recognised partner organisation
WORK HEALTH AND SAFETY BUSINESS PARTNER,https://www.seek.com.au/jobs/job/36532621?type=standout,Indigenous Land Corporation,Brisbane,2d ago,We are seeking a highly motivated self-starter to work in a challenging and rewarding team environment.
Centre Manager,https://www.seek.com.au/jobs/job/36532612?type=standout,Affinity Education Group,Brisbane,2d ago,"Dear Centre Manager, we're ready to welcome you! We are on the hunt for a passionate Manager to join our team at Village Kids Ipswich Kiddie Care!"
Graduate Acoustic Consultant,https://www.seek.com.au/jobs/job/36532594?type=standout,SLR Consulting Australia Pty Ltd,Brisbane,2d ago,We have an outstanding opportunity for an Acoustician to join SLR’s internationally recognised Acoustic and Vibration team based in Brisbane.
Workflow/Team/Report Manager | Once in a Lifetime Opportunity!,https://www.seek.com.au/jobs/job/36532584?type=standout,boutique legal recruitment,Brisbane,2d ago,"Do you have a solid legal background, excellent client service skills, strong administrative skills &amp; are looking for something 'out of the ordinary'?"
Teacher - Camira,https://www.seek.com.au/jobs/job/36532580?type=standout,Goodstart Early Learning,Brisbane,2d ago,Goodstart Early Learning is looking for a passionate Early Childhood Teacher to join the team at our Camira centre!
Principal Project Manager,https://www.seek.com.au/jobs/job/36532574?type=standard,Department of Transport and Main Roads,Brisbane,2d ago,RoadTek has a 12 month temporary opportunity for a Principal Project Manager (Contract) to work on the Brisbane Road Asset Management Contract (RAMC).
Senior Project Manager (Contract),https://www.seek.com.au/jobs/job/36532565?type=standard,Department of Transport and Main Roads,Brisbane,2d ago,RoadTek has a 12 month temporary opportunity for a Senior Project Manager (Contract) to work on the Brisbane Road Asset Management Contract (RAMC).
LOAN PROCESSOR - CREDIT ANALYST - UP TO 65K + SUPER PKG,https://www.seek.com.au/jobs/job/36532564?type=standout,Roc Consulting,Brisbane,2d ago,Join an award winning company as a Loan Processor and progress to a Loan Broker. Vibrant team culture and fantastic incentives.
Cabinetmaker Installer,https://www.seek.com.au/jobs/job/36532538?type=standout,Chapman Joiners Pty Ltd,Brisbane,2d ago,We are looking for an EXPERIENCED TRADESMAN to join out friendly team.
Sales Specialist - Scientific Instrumentation,https://www.seek.com.au/jobs/job/36532532?type=standard,DKSH Australia Pty Ltd,Brisbane,2d ago,"Combine your love for the sciences and sales, and make the role your own."
Human Resource Officer,https://www.seek.com.au/jobs/job/36517518?type=promoted,The GEO Group Australia Pty Ltd,Brisbane,"","Coordinate the end to end recruitment process, maintain electronic databases, handle employee inquires and much more."
Social Media Content Manager,https://www.seek.com.au/jobs/job/36519180?type=promoted,Havas Worldwide Australia,Brisbane,"",Join award-winning consultancy Red Agency as our newest Content Manager in our social team
IOMS Developer,https://www.seek.com.au/jobs/job/36532529?type=standard,Queensland Corrective Services,Brisbane,2d ago,An opportunity exists for a Developer dedicated to the maintenance and enhancement of our internal offender system. Six month temporary contract.
Corporate Credit Controller,https://www.seek.com.au/jobs/job/36532521?type=standout,Hays Accountancy & Finance,Brisbane,2d ago,Credit Controller job available now in Brisbane CBD - apply today!
Systems Analyst - Mining,https://www.seek.com.au/jobs/job/36532518?type=standard,Data#3 People Solutions,Brisbane,2d ago,Mining and HME Systems | Fleet Management | 6 Month Contract | Top tier Australian Mining company | Brisbane CBD
Community Fundraising Coordinator - Lung Foundation Australia - Brisbane,https://www.seek.com.au/jobs/job/36532511?type=standard,Employment Office,Brisbane,2d ago,Exciting opportunity for someone with community fundraising experience! Rewarding role with national charity!
"Car Sales People - New, Used, Prestige & Volume Roles!",https://www.seek.com.au/jobs/job/36532508?type=standard,Tryban,Brisbane,2d ago,"Numerous Car Sales Consultant Roles, with ""Best on Ground"" Employers! Great Income &amp; Career Advancement Oppurtunities."
Head of ICT Operations,https://www.seek.com.au/jobs/job/36532498?type=standard,Queensland Urban Utilities,Brisbane,2d ago,"Are you a dynamic, innovative and highly experienced IT professional, with a demonstrated track record of improving business performance?"
Pre Construction Termite Barrier Technician - Brisbane,https://www.seek.com.au/jobs/job/36532448?type=standout,Rentokil Initial,Brisbane,2d ago,We are looking for a Pre-Construction Termite Barrier Technician to join our team in Brisbane on a permanent full time basis.
Sales Executive | Commercial Sales QLD,https://www.seek.com.au/jobs/job/36532436?type=standout,Savills,Brisbane,2d ago,An opportunity exists for a full time Sales Executive to join our growing success and become a part of a vibrant working environment. 
Store Manager,https://www.seek.com.au/jobs/job/36532406?type=standout,San Churro,Brisbane,2d ago,This role provides the opportunity to gain valuable exposure to small business management and the ability to influence progress in various aspects.
System Manager- Manufacturing Quality Assurance,https://www.seek.com.au/jobs/job/36532347?type=standout,Programmed Professionals,Brisbane,2d ago,Full-Time Permanent Role/ Brisbane Head Office/ Excellent Opportunity/ $70 000- $75 000 remuneration + super 
Business Development Manager Tier One Construction Cement Industry Salary Neg,https://www.seek.com.au/jobs/job/36470399?type=standard,Bishop Consulting,Brisbane,2d ago,Our client is one of the top manufacturers of cement Nationally and is seeking a experienced cement BDM to focus on Top Tier contractors
Resourcing Coordinator,https://www.seek.com.au/jobs/job/36532333?type=standout,Paxus Australia Pty Ltd,Brisbane,2d ago,"Due to continued success, this Brisbane based international technology consulting company are seeking the expertise of an Internal Recruiter."
Regional Manager (South / South East Asia / Middle East / Pacific),https://www.seek.com.au/jobs/job/36532309?type=standout,Queensland University of Technology,Brisbane,2d ago,"Manager is responsible for management and leadership of the marketing, recruitment and business and partnership development activities in the region."
Accounts Receivable/Customer Service,https://www.seek.com.au/jobs/job/36532307?type=standard,Mobile Test n Cal Pty Ltd,Brisbane,2d ago,"Seeking an enthusiastic, responsible and focussed individual join our industry leading compliance business."
Systems Engineering,https://www.seek.com.au/jobs/job/36532273?type=standard,TEKsystems,Brisbane,2d ago,Cloud Operations Engineer to take ownership and lead the Cloud and Infrastructure Platforms
Fleet Engineering Coordinator,https://www.seek.com.au/jobs/job/36532260?type=standard,Essential Energy,Brisbane,2d ago,A great opportunity awaits in Port Macquarie
Senior Instrumentation and Control Engineer,https://www.seek.com.au/jobs/job/36532255?type=standard,Clough Projects Pty Ltd,Brisbane,2d ago,Opportunity for a Senior I&amp;C Engineer to support a range of exciting new tenders and projects.
Senior Design Architect,https://www.seek.com.au/jobs/job/36532251?type=standard,Baker Andersen,Brisbane,2d ago,Senior Design Architect required for one of Australias largest and most prestigious architectural practices
Contract Administrator,https://www.seek.com.au/jobs/job/36532206?type=standard,Project Partners Pty Ltd,Brisbane,2d ago,A rare opportunity to make the move directly from construction into development. Contract Administrator with good people skills &amp; commercial knowledge
Resource Manager,https://www.seek.com.au/jobs/job/36532186?type=standard,Department of Transport and Main Roads,Brisbane,2d ago,RoadTek's Brisbane Operations are needing to recruit permanently to one of their Resource Manager roles.
Bus Sales Executive QLD & NSW,https://www.seek.com.au/jobs/job/36421725?type=promoted,Bus Stop Brisbane,Brisbane,"","Due to strong industry and segment growth, Bus Stop Sales and Service is looking for a National Bus Sales Executive to join its team."
Business Development Manager - $40K -$50K Base +Bonus +Car,https://www.seek.com.au/jobs/job/36485531?type=promoted,Oceana International,Brisbane,"",Company Car - immediate start
Senior Project Manager (Asset),https://www.seek.com.au/jobs/job/36532178?type=standard,Department of Transport and Main Roads,Brisbane,2d ago,RoadTek has a 12 month temporary opportunity for a Senior Project Manager (Asset) to work on the Brisbane Road Asset Management Contract (RAMC).
Fisheries Scientist,https://www.seek.com.au/jobs/job/36532166?type=standard,Department of Agriculture and Fisheries,Brisbane,2d ago,You will be involved in fisheries research that supports the sustainable mgmt of commercial and recreational fisheries in Qld and surrounding waters.
Senior Designer (Civil),https://www.seek.com.au/jobs/job/36532154?type=standard,Department of Transport and Main Roads,Brisbane,2d ago,RoadTek has a 12 month temporary opportunity for a Senior Designer (Civil) to work on the Brisbane Road Asset Management Contract (RAMC).
Senior Communications Officer,https://www.seek.com.au/jobs/job/36532121?type=standard,Department of Transport and Main Roads,Brisbane,2d ago,RoadTek has a 12 month temporary opportunity for a Senior Communications Officer to work on the Brisbane Road Asset Management Contract (RAMC).
Learning Designer,https://www.seek.com.au/jobs/job/36532084?type=standard,University of Queensland,Brisbane,2d ago,An exciting opportunity is available within the Institute for Teaching and Learning Innovation for a Learning Designer 
Solicitor,https://www.seek.com.au/jobs/job/36532056?type=standard,Genuine Legal,Brisbane,2d ago,We are seeking a passionate and energetic Family Lawyer with 2+ PAE and an unrestricted practising certificate
Graduate Lawyer - Real Estate,https://www.seek.com.au/jobs/job/36340021?type=standard,Talbot Sayer,Brisbane,2d ago,A unique opportunity exists for an outstanding graduate to join our market leading team within our property law division.
Electrical Engineer,https://www.seek.com.au/jobs/job/36418470?type=standout,Future X Energy Pty Ltd,Brisbane,2d ago,"Seeking a driven and experienced Electrical Engineer to work on core development projects relating to microgrid, photovoltaics and battery storage"
Diesel Fitter,https://www.seek.com.au/jobs/job/36532009?type=standout,Hastings Deering Australia Ltd,Brisbane,2d ago,We currently have exciting opportunities for experienced and highly motivated trade qualified Diesel Fitters to join our Brisbane Business Centre.
Trades Assistant,https://www.seek.com.au/jobs/job/36532007?type=standout,Hastings Deering Australia Ltd,Brisbane,2d ago,We currently have opportunities for Trades Assistants to join our Brisbane Business Centre.
Sales Estimator,https://www.seek.com.au/jobs/job/36531995?type=standout,Now Careers Pty Ltd,Brisbane,2d ago,Immediate need for Sales Estimator to join award winning Custom Home Builder! Must Have experience in Home Building!
Senior Analyst - Finance Advisory,https://www.seek.com.au/jobs/job/36531743?type=standard,Deo Consulting,Brisbane,2d ago,"Senior Analyst - Finance Advisory Professional Services environment, Large Chartered Firm Great career progression Flexible, agile working environment"
Business Development Manager,https://www.seek.com.au/jobs/job/36531969?type=standout,Austcorp Executive,Brisbane,2d ago,Apply now if you are interested in joining a consultancy who cares about your future
TECHNICAL OFFICER,https://www.seek.com.au/jobs/job/36531947?type=standard,Master Plumbers' Association of Queensland,Brisbane,2d ago,MPAQ has a very exciting opportunity to join our team as a full time Technical Officer.
Service Coordinator,https://www.seek.com.au/jobs/job/36531917?type=standout,Imagine your career with Churches of Christ,Brisbane,2d ago,"Customer driven environment, great support, make a real difference to quality of life of our clients, generous 5 weeks annual leave, salary packaging"
QUALIFIED ELECTRICIAN - BRISBANE MAINTENANCE/DOMESTIC,https://www.seek.com.au/jobs/job/36531915?type=standard,McGrath and Frisby Plumbing,Brisbane,2d ago,DOMESTIC ELECTRICIAN - McGrath and Frisby are seeking a licenced electrician for work in the Brisbane area
Environmental Engineer,https://www.seek.com.au/jobs/job/36531911?type=standout,GHD Pty Ltd,Brisbane,2d ago,"Fantastic opportunity to work as an Environmental Engineer in our Waste management area delivering projects from end to end, mentor others..."
Senior Project Officer,https://www.seek.com.au/jobs/job/36531871?type=standard,Department of Health - Queensland,Brisbane,2d ago,Provide expertise and undertake specialised project activities to enable the successful delivery of large scale IM and ICT projects.
Senior Project Officer,https://www.seek.com.au/jobs/job/36531870?type=standard,Department of Health - Queensland,Brisbane,2d ago,Provide expertise and undertake specialised project activities to enable the successful delivery of large scale IM and ICT projects.
Finance Manager,https://www.seek.com.au/jobs/job/36531865?type=standout,Hays Accountancy & Finance,Brisbane,2d ago,Full-Time Permanent role based in Brisbane CBD Fringe 
Sales Representative - Working with Google & Facebook products!,https://www.seek.com.au/jobs/job/36434524?type=promoted,SponsoredLinx,Brisbane,"","Our team is expanding, are you ready to take the next step in your career? Join one of Australia's largest and fastest growing Google Partners."
Commercial Sales Manager QLD,https://www.seek.com.au/jobs/job/36440023?type=promoted,Lamicolor/Pfleiderer,Brisbane,"",Opportunity to join our team to promote our Quality European Melamine and High Pressure Laminate products to Commercial Joiners and Builders
Fleet Data Specialist,https://www.seek.com.au/jobs/job/36531830?type=standard,Essential Energy,Brisbane,2d ago,"Our Fleet team in Port Macquarie, NSW is expanding."
Intermediate Auditor | Mid-Tier Firm,https://www.seek.com.au/jobs/job/36531824?type=standout,Hays Accountancy & Finance,Brisbane,2d ago,Grow your career with an international mid-tier accounting firm. Brisbane CBD location.
"CRAII/SCRA – Sydney, Melbourne or Brisbane",https://www.seek.com.au/jobs/job/36531818?type=standout,NES Global Talent,Brisbane,2d ago," CRAII/SCRA looking for a change or a step in career?       We have a number of opportunities spanning Sydney, Melbourne and Brisbane for enthusiastic"
Program Coordinator,https://www.seek.com.au/jobs/job/36531799?type=standard,Mansell Taylor Consulting,Brisbane,2d ago,"Not for Profit, Program 4 year Contract, Childcare Education sector, Brisbane based"
Front End Developer,https://www.seek.com.au/jobs/job/36531781?type=standard,Finite IT Recruitment Solutions,Brisbane,2d ago,Great opportunity for an experienced Front End Developer who is seeking work-life balance
Aircraft Maintenance Engineer (Structures),https://www.seek.com.au/jobs/job/36531760?type=standard,Airbus Group Australia Pacific Limited,Brisbane,2d ago,"At Airbus, our people work with passion and determination to make the world a more connected, safer and smarter place in the air and on the ground."
Investigations Officer,https://www.seek.com.au/jobs/job/36531740?type=standard,Moreton Bay Regional Council,Brisbane,2d ago,Undertake local laws and animal management first response activities and investigations as part of our Local Laws team!
Investigations Officer,https://www.seek.com.au/jobs/job/36531739?type=standard,Moreton Bay Regional Council,Brisbane,2d ago,Undertake local laws and animal management first response activities and investigations as part of our Local Laws team!
Clinical Research Coordinator,https://www.seek.com.au/jobs/job/36531690?type=standard,Metro South Health,Brisbane,2d ago,Deliver high level of clinical research management services within the Division of Cancer Services
Clinical Research Coordinator,https://www.seek.com.au/jobs/job/36531691?type=standard,Metro South Health,Brisbane,2d ago,Deliver high level of clinical research management services within the Division of Cancer Services
Customer Call Centre Service Manager,https://www.seek.com.au/jobs/job/36531667?type=standard,Brisbane,CBD & Inner Suburbs,2d ago,The Steel-Line Group of Companies is looking for a competent individual to fill the role of Customer Call Centre Service Manager on a permanent basis.
Senior network infrastructure and security engineer,https://www.seek.com.au/jobs/job/36531661?type=standout,Chandler,Brisbane,2d ago,"We are currently on the hunt for an experienced Senior infrastructure and security engineer to support our business operations, security and processes"
Production Team Leader - Afternoon Shift,https://www.seek.com.au/jobs/job/36531650?type=standard,Inghams Enterprises Pty Ltd,Brisbane,2d ago,Permanent position possible
Group Inventory Manager,https://www.seek.com.au/jobs/job/36531647?type=standout,Stanwell Corporation Limited,Brisbane,2d ago,"Exciting new position with our Procurement and Supply Team, make this opportunity your own."
Group Inventory Manager,https://www.seek.com.au/jobs/job/36531648?type=standout,Stanwell Corporation Limited,Brisbane,2d ago,"Exciting new position with our Procurement and Supply Team, make this opportunity your own."
Registered Nurse | Sexual Health,https://www.seek.com.au/jobs/job/36531646?type=standard,Cornerstone Medical Recruitment,Brisbane,2d ago,A Monday - Friday position based in a remote community in QLD.
Home Care Worker | Brisbane | Polish Speaking,https://www.seek.com.au/jobs/job/36531643?type=standard,Sugarman Australia,Brisbane,2d ago,Seeking qualified polish speaking Personal Care Workers to provide quality support to clients living in their own homes
Senior Quantity Surveyor,https://www.seek.com.au/jobs/job/36531636?type=standout,Now Careers Pty Ltd,Brisbane,2d ago,Looking for a Senior Quantity Surveyor to work on commercial contracts based in Brisbane.
